New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Tue Aug 29 11:02:42 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_Set1	Total_Set2	Total_Set3	Unique_Set1	Unique_Set2	Unique_Set3	Corrected_Set1	Corrected_Set2	Corrected_Set3	PSMs_Used_Set1	TotInt_126C_Set1	TotInt_127N_Set1	TotInt_127C_Set1	TotInt_128N_Set1	TotInt_128C_Set1	TotInt_129N_Set1	TotInt_129C_Set1	TotInt_130N_Set1	TotInt_130C_Set1	TotInt_131N_Set1	TotInt_131C_Set1	PSMs_Used_Set2	TotInt_126C_Set2	TotInt_127N_Set2	TotInt_127C_Set2	TotInt_128N_Set2	TotInt_128C_Set2	TotInt_129N_Set2	TotInt_129C_Set2	TotInt_130N_Set2	TotInt_130C_Set2	TotInt_131N_Set2	TotInt_131C_Set2	PSMs_Used_Set3	TotInt_126C_Set3	TotInt_127N_Set3	TotInt_127C_Set3	TotInt_128N_Set3	TotInt_128C_Set3	TotInt_129N_Set3	TotInt_129C_Set3	TotInt_130N_Set3	TotInt_130C_Set3	TotInt_131N_Set3	TotInt_131C_Set3
5252	1	sp|Q9JJ78|TOPK_MOUSE	 	 	 	 	25.2	330	36744	Lymphokine-activated killer T-cell-originated protein kinase OS=Mus musculus OX=10090 GN=Pbk PE=1 SV=1	11	11	1.000	4	4	3	4	4	3	4.000	4.000	3.000	4	501522.882812	226025.895996	216814.339842	143062.396974	113724.832641	58774.082031	77709.21582	6801.746581999999	9189.59082	150.0	150.0	4	374622.296875	236301.800782	133859.002929	48918.968262	39007.215821	20111.306641000003	20597.59021	150.0	150.0	150.0	150.0	3	195384.329102	92081.902831	85238.361329	55442.800538	129689.81909199998	149972.372925	82359.850586	10773.726562	2892.037109	150.0	150.0
5253	1	sp|Q9JJ80|RPF2_MOUSE	 	 	 	 	16.7	306	35363	Ribosome production factor 2 homolog OS=Mus musculus OX=10090 GN=Rpf2 PE=2 SV=2	5	5	1.000	4	1	0	4	1	0	4.000	1.000	0.000	4	61887.098631999994	40562.345702	23792.240968000002	15256.138671	11176.283448	7584.855285	12700.650392	150.0	150.0	150.0	150.0	1	30794.755858999997	18336.941406	14494.462891	8759.147461	4591.442383	6016.584961	4870.403809	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5254	1	sp|Q9JJ89|CCD86_MOUSE	 	 	 	 	6.6	426	46486	Coiled-coil domain-containing protein 86 OS=Mus musculus OX=10090 GN=Ccdc86 PE=1 SV=2	3	3	1.000	2	0	1	2	0	1	2.000	0.000	1.000	2	813821.2695309999	289763.5625	218145.697266	131994.53418	69803.325684	50665.244139999995	90586.305664	150.0	1841.752686	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5255	1	sp|Q9JJ94|SSNA1_MOUSE	 	 	 	 	24.4	119	13557	Microtubule nucleation factor SSNA1 OS=Mus musculus OX=10090 GN=Ssna1 PE=1 SV=1	3	3	1.000	2	1	0	2	1	0	2.000	1.000	0.000	2	309280.90625	92810.783203	60000.782471000006	26181.182129	12148.891358	10224.930664	13377.681641	150.0	150.0	150.0	150.0	1	201795.359375	74828.445312	56613.21484400001	21817.808594	12522.963867	10698.741211	10274.969727	1391.2602539999998	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5256	1	sp|Q9JJA2|COG8_MOUSE	 	 	 	 	3.9	640	71601	Conserved oligomeric Golgi complex subunit 8 OS=Mus musculus OX=10090 GN=Cog8 PE=1 SV=3	4	4	1.000	1	1	2	1	1	2	1.000	1.000	2.000	1	2006.261963	1602.979736	1456.038208	629.894165	1515.545654	150.0	1521.546875	150.0	150.0	150.0	150.0	1	20227.378906	19913.878906	29871.253906	16316.722656	19101.666016	20457.376953	25027.972656	150.0	150.0	150.0	150.0	2	5906.297852000001	3846.195068	1753.699707	150.0	1623.618164	2084.612793	2924.37793	150.0	150.0	150.0	150.0
5257	1	sp|Q9JJA4|WDR12_MOUSE	 	 	 	 	32.4	423	47346	Ribosome biogenesis protein WDR12 OS=Mus musculus OX=10090 GN=Wdr12 PE=1 SV=1	14	14	1.000	7	4	3	7	4	3	7.000	4.000	3.000	7	523780.55712799996	279151.487549	252388.737548	179252.487304	135626.117797	100245.54614199999	167725.67553799998	3539.3820800000003	8695.862793	150.0	150.0	4	418869.566406	332146.769532	223963.589844	121277.20214800001	112018.34375	95519.193359	138865.468748	6986.878418	4253.01355	150.0	150.0	3	190468.724121	64873.791502999986	48891.866087999995	40257.24585	54553.437255000004	38252.849121	65469.266114000005	150.0	742.931152	150.0	150.0
5258	1	sp|Q9JJC6|RIPL1_MOUSE	 	 	 	 	61.3	406	47323	RILP-like protein 1 OS=Mus musculus OX=10090 GN=Rilpl1 PE=1 SV=1	89	89	1.000	33	24	32	33	24	32	33.000	24.000	32.000	33	4425068.321409	3845130.1704100007	2505071.223142999	2231706.1350069996	1716954.055789	1714209.637819	2732912.365234	47809.80645699999	80749.88915999999	150.0	150.0	24	5754787.566896	3367640.872069	5330304.895752001	2504921.683104	2991032.214844	2044977.2209479997	3784460.605225	104420.31005899998	154768.779297	150.0	150.0	32	2979767.456788	1419092.980959	1110654.488159	825634.1960440001	1306834.4018549998	1003189.4272469998	1786390.289063	45001.559815	67550.32440200001	150.0	150.0
5259	1	sp|Q9JJF3|RIOX1_MOUSE	 	 	 	 	6.8	603	67556	Ribosomal oxygenase 1 OS=Mus musculus OX=10090 GN=Riox1 PE=1 SV=2	7	7	1.000	2	3	2	2	3	2	2.000	3.000	2.000	2	62715.601561999996	50745.486328	37926.583008	24385.26709	27638.077149	26661.680664	24067.857911	150.0	150.0	150.0	150.0	3	172786.380859	115648.657227	116511.714843	38522.464356000004	47162.818360000005	31827.238525999997	44735.098145	1536.0683589999999	1944.804565	150.0	150.0	2	28063.677733999997	10187.232177000002	7055.062989	2185.2146	2717.793945	1599.40332	2081.733643	150.0	150.0	150.0	150.0
5260	1	sp|Q9JJF9|SPP2A_MOUSE	 	 	 	 	6.9	523	58128	Signal peptide peptidase-like 2A OS=Mus musculus OX=10090 GN=Sppl2a PE=1 SV=2	11	11	1.000	4	4	3	4	4	3	4.000	4.000	3.000	4	1660106.808594	1058231.8125	707741.548828	565756.765624	391862.88867200003	419862.84179700003	607254.3867190001	27243.583617	23713.091308000003	150.0	150.0	4	189104.064453	152463.074708	291551.462403	158277.507569	209175.938964	166155.599121	222936.671142	4248.25293	4666.132812	150.0	150.0	3	248450.364258	152238.938965	107024.59301699999	101448.05517600001	181014.372559	161633.736817	251817.847168	5236.003906	9014.646484	150.0	150.0
5261	1	sp|Q9JJG0|TACC2_MOUSE	 	 	sp|Q6Y685|TACC1_MOUSE, sp|Q9JJG0|TACC2_MOUSE	 	33.9	1149	124129	Transforming acidic coiled-coil-containing protein 2 OS=Mus musculus OX=10090 GN=Tacc2 PE=1 SV=2	49	43	0.878	19	14	16	18	11	14	18.857	13.750	15.867	18	605085.4008790001	572296.592531	388942.95410100004	384267.220581	285449.04370199994	289045.09033499996	363156.689452	7129.393677	9942.448975000001	150.0	150.0	11	476249.157227	325015.041504	449209.5917960001	318071.16552599997	336253.571289	289311.562988	318629.91992099996	8037.596192	2768.024902	150.0	150.0	14	507906.339112	642586.739257	563804.937988	507799.05468799995	361038.29675300006	277007.891784	359719.95642100007	11307.794068000001	10472.628784	150.0	150.0
5262	1	sp|Q9JJH1|RNAS4_MOUSE	 	 	 	 	18.9	148	17025	Ribonuclease 4 OS=Mus musculus OX=10090 GN=Rnase4 PE=1 SV=1	4	4	1.000	2	1	1	2	1	1	2.000	1.000	1.000	2	63999.12206999999	63136.805664	33465.00293	27532.9104	17178.343262000002	20291.633301	6324.720215	150.0	150.0	150.0	150.0	1	50667.40625	21542.894531	48084.394531	9229.255859	23371.103516	20225.298828	4319.561522999999	150.0	150.0	150.0	150.0	1	4058.7788090000004	5454.625977000001	2603.809814	1173.272827	2671.682129	2580.7182620000003	811.5673830000001	150.0	150.0	150.0	150.0
5263	1	sp|Q9JJI8|RL38_MOUSE	 	 	 	 	38.6	70	8204	60S ribosomal protein L38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3	23	23	1.000	15	4	4	15	4	4	15.000	4.000	4.000	15	5181669.491210001	4694944.859375	1619855.660156	1675170.0756840003	1279596.546875	1367034.1904290002	1554409.027344	57914.23694000001	59628.805177	150.0	150.0	4	2328321.5	1248423.609375	1588775.640625	532859.359375	952723.734375	761331.265625	663349.75	51301.689942000005	35424.535644999996	2491.005859	150.0	4	4312843.015625	1075056.453125	886810.687501	556202.433593	1031682.783203	975952.115234	1047836.087891	30010.280518	30379.408997	150.0	150.0
5264	1	sp|Q9JJK2|LANC2_MOUSE	 	 	 	 	30.7	450	50777	LanC-like protein 2 OS=Mus musculus OX=10090 GN=Lancl2 PE=1 SV=1	26	26	1.000	13	6	7	13	6	7	13.000	6.000	7.000	13	381365.66333	461476.87646500004	257564.695068	233132.36621100002	177535.914186	162534.96093799997	185530.726073	2077.517822	5235.421387	150.0	150.0	6	84240.78076200001	73997.067138	107770.28686600001	37554.816162999996	77029.36853100001	69291.05358999998	40267.54760700001	4718.630493000001	1640.1000980000001	2371.822998	150.0	7	145950.28027400002	80692.178223	76471.424195	63495.711364	74024.92871	53835.051147	73163.628539	150.0	150.0	150.0	150.0
5265	1	sp|Q9JJK5|HERP1_MOUSE	 	 	 	 	11.3	391	43907	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein OS=Mus musculus OX=10090 GN=Herpud1 PE=1 SV=1	2	2	1.000	2	0	0	2	0	0	2.000	0.000	0.000	2	6517.70752	5836.966797	7676.310303	2221.304566	758.945923	4099.161499	8110.091307999999	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5266	1	sp|Q9JJL8|SYSM_MOUSE	 	 	 	 	24.5	518	58316	Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2	19	19	1.000	7	5	7	7	5	7	7.000	5.000	7.000	7	206111.56152199997	112855.84912099999	80512.907716	52335.03808699999	35698.625	29878.409912999996	40658.127442	150.0	150.0	150.0	150.0	5	479064.893066	492485.793457	327781.479736	129850.119568	133304.735718	115261.48998999999	98856.895935	7044.078125	6381.022461	150.0	150.0	7	89849.806641	54054.841065	44698.523925	27817.641112999998	22532.36438	18584.255858999997	20539.623536	150.0	150.0	150.0	150.0
5267	1	sp|Q9JJR8|TMM9B_MOUSE	 	 	 	 	8.5	199	22607	Transmembrane protein 9B OS=Mus musculus OX=10090 GN=Tmem9b PE=1 SV=1	8	8	1.000	3	1	4	3	1	4	3.000	1.000	4.000	3	741960.52832	511766.33007799997	305588.993653	264743.299805	174209.628418	154491.881835	265422.875001	4449.21875	5278.56543	150.0	150.0	1	72727.804688	73207.976562	135099.34375	80263.742188	75481.984375	78070.0625	88737.546875	3420.4968259999996	4017.5664060000004	150.0	150.0	4	80824.686524	49913.08789	34155.833497	27853.925537	35869.22168	23364.673339	41184.897218000006	150.0	150.0	150.0	150.0
5268	1	sp|Q9JJT0|RCL1_MOUSE	 	 	 	 	6.2	373	40840	RNA 3'-terminal phosphate cyclase-like protein OS=Mus musculus OX=10090 GN=Rcl1 PE=2 SV=1	6	6	1.000	4	1	1	4	1	1	4.000	1.000	1.000	4	3653246.945313	3140862.060547	4163567.595703	3596583.701172	3483984.433594	2255997.180664	3240282.792969	112695.896485	121612.238281	150.0	150.0	1	3897672.5	7800819.0	3536721.5	4526799.0	3358838.25	2859448.0	4616337.5	136335.390625	189136.5625	150.0	150.0	1	196659.71875	841169.0625	761243.1875	639847.0625	333872.625	183557.21875	325560.875	6879.950684	10340.724609	150.0	150.0
5269	1	sp|Q9JJT9|PHAX_MOUSE	 	 	 	 	20.3	385	43247	Phosphorylated adapter RNA export protein OS=Mus musculus OX=10090 GN=Phax PE=1 SV=1	10	10	1.000	5	4	1	5	4	1	5.000	4.000	1.000	5	264413.33361900004	155391.89453	181938.789062	130476.638671	113122.37988299999	72256.078125	98242.42382699999	3354.044922	3430.97876	150.0	150.0	4	493379.363281	368215.617188	365348.657227	169571.50586	201234.06249900002	174377.325194	218495.042724	7291.447265999999	9404.906616	150.0	150.0	1	26589.146484	17914.978516	8552.021484	6499.878418	7340.170898	3689.55542	7334.669922	150.0	150.0	150.0	150.0
5270	1	sp|Q9JJU8|SH3L1_MOUSE	 	 	 	 	56.1	114	12811	Adapter Sh3bgrl OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1	22	22	1.000	10	5	7	10	5	7	10.000	5.000	7.000	10	1690037.873047	803186.869139	500820.954102	332899.902344	257156.07812499997	150522.39550699998	170200.249511	1935.05481	150.0	150.0	150.0	5	1222132.7304679998	717500.785157	644091.33496	216717.201416	262884.91186500003	251401.869384	168119.17480500002	2047.831055	1514.008789	150.0	150.0	7	759382.3632820001	275406.569336	189864.064208	125383.389892	112067.070313	82088.51318299999	96769.91186600001	776.716553	150.0	150.0	150.0
5271	1	sp|Q9JJU9|CRBB3_MOUSE	 	 	sp|P62696|CRBB2_MOUSE, sp|Q9JJU9|CRBB3_MOUSE	 	95.7	211	24291	Beta-crystallin B3 OS=Mus musculus OX=10090 GN=Crybb3 PE=2 SV=3	4143	4142	1.000	2103	1004	1036	2102	1004	1036	2102.780	1004.000	1036.000	2102	629729264.0133134	913872048.4548478	632032225.1635005	706703771.9517936	630483387.956172	731394031.1508118	726774151.6896931	34325465.04206799	24359876.03761101	3664.5932	3820.2963259999997	1004	234916015.7941338	228650129.0512143	530052826.63072896	384353830.97925043	557982156.8156033	436612058.5204491	460400605.5325962	20579184.773375995	15909709.054020997	5800.33368	4372.833557	1036	341052652.65729636	323681049.44598705	291294112.7919873	317072418.6291533	494913009.898624	451761510.01472306	446102003.9085196	21594007.43493401	16161407.095817998	5797.25116	3823.9293209999996
5272	1	sp|Q9JJV0|CRBA4_MOUSE	 	 	 	 	90.8	196	22469	Beta-crystallin A4 OS=Mus musculus OX=10090 GN=Cryba4 PE=2 SV=3	2095	2095	1.000	901	584	610	901	584	610	901.000	584.000	610.000	901	102989863.04334709	136395738.8844529	102009026.73237595	117173885.39137198	106486317.00732307	122016405.74798203	110970858.75188194	4990640.807988995	3271383.711971998	630.660461	150.0	584	37459870.16791299	45022869.571724996	84528654.77971604	93824463.84124905	114242242.60118802	97774732.88903008	98588318.23705803	3838137.182489999	2952642.6755440007	1757.941406	150.0	610	61421595.61340598	76457149.46422696	82109614.58527198	91364674.81750794	110777367.17455697	99091403.54772703	90189761.69030102	4447280.799926001	2987955.640562001	150.0	150.0
5273	1	sp|Q9JJV1|CRBA2_MOUSE	 	 	 	 	94.4	197	22236	Beta-crystallin A2 OS=Mus musculus OX=10090 GN=Cryba2 PE=2 SV=3	1708	1708	1.000	732	576	400	732	576	400	732.000	576.000	400.000	732	109210221.41509792	166514196.61839098	119673930.77605398	146905285.91479695	149135556.081967	177356649.40983412	146382513.78655812	8383844.741942006	4790054.315555001	2758.878418	992.607544	576	75391852.50586407	76006919.90338098	172855685.16565102	184145974.07509	262010306.86218703	226348344.02569187	175715941.15345418	10070833.323363002	5710788.309566997	22531.343994	150.0	400	33635624.90301497	57000915.96100302	60968314.84918004	73293487.608278	86326377.26074095	79986376.99767697	63793468.08869	3955578.269174002	2194970.3624949986	150.0	150.0
5274	1	sp|Q9JJV2|PROF2_MOUSE	 	 	 	 	57.1	140	15032	Profilin-2 OS=Mus musculus OX=10090 GN=Pfn2 PE=1 SV=3	34	34	1.000	14	13	7	14	13	7	14.000	13.000	7.000	14	6277988.936523999	4342811.606447001	2542128.082031	2363696.480956999	1732180.036742	1655565.0357660002	2087746.0544430001	61288.01049799999	66792.563842	150.0	150.0	13	6868652.728271999	4256046.690185	6438861.876464999	2443786.3222649996	3152172.112183	3729857.178222	3116276.137206	292011.15503	150037.323365	3693.7407220000005	150.0	7	2133952.550781	1012270.017091	817071.2148440001	546867.048217	997195.677735	847019.010011	982808.7470709999	51281.537597999995	45247.98998900001	150.0	150.0
5275	1	sp|Q9JJY3|NSMA2_MOUSE	 	 	 	 	5.0	655	71196	Sphingomyelin phosphodiesterase 3 OS=Mus musculus OX=10090 GN=Smpd3 PE=1 SV=1	2	2	1.000	0	2	0	0	2	0	0.000	2.000	0.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2536.239014	3710.6604	1832.7561039999998	698.463806	150.0	150.0	1861.96228	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5276	1	sp|Q9JJY4|DDX20_MOUSE	 	 	 	 	15.8	825	91709	Probable ATP-dependent RNA helicase DDX20 OS=Mus musculus OX=10090 GN=Ddx20 PE=1 SV=2	16	16	1.000	8	3	5	8	3	5	8.000	3.000	5.000	8	353932.220703	243351.768555	146425.550293	112757.938477	86118.571289	59897.09509299999	122550.625975	150.0	150.0	150.0	150.0	3	226746.994141	126561.269531	185466.488281	67941.617187	83523.914062	73716.398438	105700.279298	1716.2159420000003	3045.008911	150.0	150.0	5	163914.460448	49333.976807	45534.260497999996	27651.369140000003	30895.722899	22424.973267	42966.863526	150.0	150.0	150.0	150.0
5278	1	sp|Q9JK23|PSMG1_MOUSE	 	 	 	 	61.9	289	33104	Proteasome assembly chaperone 1 OS=Mus musculus OX=10090 GN=Psmg1 PE=1 SV=1	34	34	1.000	14	11	9	14	11	9	14.000	11.000	9.000	14	482351.266114	412833.71435599995	283428.30175800005	232451.927735	171531.46753	159522.25805600002	262188.67676	6735.540406000001	5943.117432	150.0	150.0	11	1195152.4155269999	826629.449219	870827.43695	478862.598388	526329.812501	429945.620179	570539.126953	21177.84552	25360.278563999997	150.0	150.0	9	194391.01464900002	91094.183594	85043.89550799999	60374.577636999995	81318.748047	66692.105469	97698.296875	2330.377686	3008.8162840000005	150.0	150.0
5279	1	sp|Q9JK38|GNA1_MOUSE	 	 	 	 	25.0	184	20791	Glucosamine 6-phosphate N-acetyltransferase OS=Mus musculus OX=10090 GN=Gnpnat1 PE=1 SV=1	4	4	1.000	3	1	0	3	1	0	3.000	1.000	0.000	3	507300.910156	511189.726562	247482.318359	242518.603515	172591.03125	163194.15625	232331.251953	6887.731934	6585.530272999999	150.0	150.0	1	109821.60156199998	55896.87109400001	73231.101562	34027.703125	53204.289062	35757.75	38082.140625	2804.971191	3767.04126	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5280	1	sp|Q9JK48|SHLB1_MOUSE	 	 	sp|Q8R3V5|SHLB2_MOUSE, sp|Q9JK48|SHLB1_MOUSE	 	36.4	365	40855	Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	46	41	0.891	18	13	15	16	12	13	17.032	12.480	14.000	16	1959649.3510740001	1691631.254883	1052245.954956	960220.7788109999	698842.36023	738587.5583479999	1069050.388917	28982.847168	32707.891112999998	150.0	150.0	12	777416.9531250001	708463.5351559999	872189.0385749999	517774.34155199997	607911.350587	485470.518309	651310.475586	25600.647216	28735.118652999998	150.0	150.0	13	883078.398682	513994.54022300005	432956.854369	364891.59900000005	481992.365479	384335.394716	544631.164309	15148.571778	18335.443604999997	150.0	150.0
5281	1	sp|Q9JK81|MYG1_MOUSE	 	 	 	 	57.1	380	42722	MYG1 exonuclease OS=Mus musculus OX=10090 GN=Myg1 PE=1 SV=1	34	34	1.000	17	9	8	17	9	8	17.000	9.000	8.000	17	1009517.808595	840945.8029790001	524437.994874	399397.07543699996	311374.613402	259231.58312999998	484895.976441	9142.736084	14280.621094	150.0	150.0	9	893232.006347	636757.0346700001	723316.580078	344951.226075	395152.85498	336645.83813499997	435982.975587	14757.27832	16263.945679	150.0	150.0	8	359758.96850599995	182490.06665	160099.597902	113465.177124	107514.50769	76101.747558	136194.601317	843.75885	4001.55249	150.0	150.0
5282	1	sp|Q9JK83|PAR6B_MOUSE	 	 	 	 	11.6	371	41067	Partitioning defective 6 homolog beta OS=Mus musculus OX=10090 GN=Pard6b PE=1 SV=2	5	5	1.000	2	3	0	2	3	0	2.000	3.000	0.000	2	142699.248779	73563.542969	54587.863768999996	36465.356812	28900.782715	28398.919433000003	41904.470458	150.0	1184.8573	150.0	150.0	3	130605.995117	99526.15918	73310.186524	88967.848633	224565.450195	371999.890625	68969.82129	20423.672852	3238.504761	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5283	1	sp|Q9JK91|MLH1_MOUSE	 	 	 	 	4.6	760	84669	DNA mismatch repair protein Mlh1 OS=Mus musculus OX=10090 GN=Mlh1 PE=1 SV=2	4	4	1.000	3	1	0	3	1	0	3.000	1.000	0.000	3	59169.96875	60868.478515	32775.513672	30702.162354000004	18642.995605	11174.529296	21711.211425999998	150.0	150.0	150.0	150.0	1	19370.408203	16716.527344	14834.711913999998	6281.283691	8097.563477	2787.309326	8116.574219	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5284	1	sp|Q9JKB1|UCHL3_MOUSE	 	 	 	 	55.7	230	26151	Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus OX=10090 GN=Uchl3 PE=1 SV=2	34	34	1.000	15	12	7	15	12	7	15.000	12.000	7.000	15	1275957.546752	889918.394899	701409.926271	552054.555177	465286.320254	405927.013917	583218.700196	16004.344239	20453.17517	150.0	150.0	12	750367.607424	511876.65429700003	561326.449221	265246.62695299997	351803.00854500005	305792.895265	411850.102051	12729.120911	14201.050904000002	150.0	150.0	7	337504.67749000003	119719.88220200001	104091.71728499999	74177.36181599999	103168.853515	90288.95678699999	137810.60070900002	150.0	2685.839844	150.0	150.0
5285	1	sp|Q9JKB3|YBOX3_MOUSE	 	 	sp|P62960|YBOX1_MOUSE, sp|Q9JKB3|YBOX3_MOUSE	 	52.6	361	38813	Y-box-binding protein 3 OS=Mus musculus OX=10090 GN=Ybx3 PE=1 SV=2	72	38	0.528	23	13	36	11	11	16	15.552	11.367	21.161	11	1873516.928711	988811.517335	686733.009582	503906.268799	364126.622923	268153.157898	530919.430665	6276.918152	18087.247801999998	150.0	150.0	11	2704020.46582	2343969.0424800003	1776769.298341	1065430.845215	898261.539795	924826.134034	1140163.941406	38906.797607	45051.945313000004	150.0	150.0	16	385832.735476	239491.19311499997	165636.80529800002	123127.64788800002	140885.98303400003	82370.21582	175965.07421999998	1558.149292	7266.769166	150.0	150.0
5286	1	sp|Q9JKC7|AP4M1_MOUSE	 	 	 	 	6.5	449	49509	AP-4 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap4m1 PE=1 SV=1	2	2	1.000	2	0	0	2	0	0	2.000	0.000	0.000	2	31579.490233999997	38560.735352	28889.880859999997	27623.605469000002	19354.984375	20932.651367	27002.337890000003	836.202271	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5287	1	sp|Q9JKC8|AP3M1_MOUSE	 	 	 	 	43.5	418	46936	AP-3 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap3m1 PE=1 SV=1	18	18	1.000	12	4	2	12	4	2	12.000	4.000	2.000	12	837460.854002	807786.935792	431633.676759	415218.59179700003	286728.146487	257582.32446299997	397683.87451000005	9374.362305	14189.199402	150.0	150.0	4	346223.863281	246317.657104	244359.2229	148701.93066399998	190039.114746	153637.870848	142310.84472700002	9664.329955999998	5551.813843	150.0	150.0	2	122307.820312	63016.753906	51909.570313	44047.957031	49120.220703	40822.527344	68106.578124	150.0	1471.2182619999999	150.0	150.0
5288	1	sp|Q9JKD3|SCAM5_MOUSE	 	 	 	 	8.1	235	26068	Secretory carrier-associated membrane protein 5 OS=Mus musculus OX=10090 GN=Scamp5 PE=1 SV=1	5	5	1.000	2	2	1	2	2	1	2.000	2.000	1.000	2	101762.015625	266689.904785	184954.422852	259788.043945	241791.328369	194455.5	243177.787476	12089.626953	10782.387695	150.0	150.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	102367.25	100774.84375	79267.703125	101401.71875	123102.875	102903.359375	123774.19531199998	5945.822265999999	5399.645508	150.0	150.0
5289	1	sp|Q9JKF1|IQGA1_MOUSE	 	 	sp|Q3UQ44|IQGA2_MOUSE, sp|Q9JKF1|IQGA1_MOUSE	 	41.4	1657	188740	Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus OX=10090 GN=Iqgap1 PE=1 SV=2	112	109	0.973	50	35	27	48	34	27	49.391	34.829	27.000	48	4371990.349485	4769035.456543001	3317043.584229001	3533402.633059	2973226.381779	2376312.314327	2874192.227538	94324.83373999999	92386.15527500001	150.0	150.0	34	2110119.2708740006	1436999.2517060002	2450491.514651	1138056.453369	1540973.6962879999	1100156.284302	1195433.33667	100332.02124000003	83815.23400899999	35923.609619	150.0	27	1982939.1455060004	1172330.21692	934200.319581	781128.4246200001	883067.8474110002	699229.1022360001	937533.2994360001	22809.168641	28294.290101	150.0	150.0
5290	1	sp|Q9JKF6|NECT1_MOUSE	 	 	 	 	4.7	515	57034	Nectin-1 OS=Mus musculus OX=10090 GN=Nectin1 PE=1 SV=3	3	3	1.000	2	1	0	2	1	0	2.000	1.000	0.000	2	62067.042967999994	48271.257811999996	27313.928711	21924.875	16725.946533000002	16168.492676	20196.804687	150.0	150.0	150.0	150.0	1	4868.654297	4831.126953	3239.511719	1481.6640619999998	1970.374023	1397.668335	3069.54248	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
